product_id,category,cost_price,competitor_price,demand,inventory,season,traffic,optimal_price
1828,Home,38.24,41.27,157,911,Festive,2776,44.08
1815,Sports,345.43,539.95,676,507,Festive,4258,505.49
1658,Home,259.45,387.42,11,887,Normal,266,319.22
1515,Beauty,150.76,196.84,206,409,Normal,69,175.88
1546,Sports,225.88,298.65,976,153,Holiday,467,337.49
1191,Home,101.47,139.73,731,738,Holiday,2958,156.9
1048,Clothing,21.86,25.0,71,574,Festive,4039,25.26
1511,Beauty,106.33,145.4,708,503,Festive,4900,153.46
1016,Beauty,258.8,296.85,197,657,Festive,2192,317.3
1171,Beauty,225.98,258.15,675,82,Festive,2040,289.05
1219,Toys,479.31,658.54,477,237,Festive,1592,649.18
1157,Electronics,451.42,557.59,418,318,Holiday,485,624.13
1476,Sports,130.39,180.88,829,604,Festive,2933,188.75
1045,Electronics,215.67,333.34,941,133,Normal,1642,292.66
1372,Home,484.09,517.52,33,177,Normal,841,500.58
1517,Sports,205.65,299.57,560,79,Holiday,3887,314.83
1098,Toys,490.81,663.75,30,133,Normal,3532,577.22
1891,Beauty,122.25,191.29,880,809,Holiday,454,200.89
1744,Beauty,304.61,381.85,681,323,Holiday,527,431.39
1036,Toys,382.13,548.87,735,94,Festive,960,537.05
1279,Beauty,72.73,104.68,100,61,Holiday,2444,108.58
1348,Beauty,489.58,550.1,440,188,Normal,962,527.7
1496,Home,346.46,497.03,355,716,Festive,4188,477.23
1301,Clothing,43.04,53.71,645,603,Holiday,3791,69.02
1180,Toys,45.0,69.38,237,363,Holiday,1251,71.36
1606,Sports,159.13,252.45,795,0,Normal,4616,221.69
1098,Clothing,483.56,697.88,95,737,Festive,600,661.47
1699,Toys,419.69,648.17,14,305,Festive,2034,595.64
1992,Sports,375.64,425.26,99,728,Festive,2708,455.14
1115,Toys,133.71,200.85,581,493,Festive,3950,196.49
1190,Beauty,426.05,515.37,816,150,Festive,4063,550.19
1252,Toys,275.9,316.33,478,386,Normal,301,303.74
1980,Electronics,494.92,739.77,907,218,Festive,4397,708.63
1927,Home,143.51,157.04,741,962,Normal,3737,160.28
1982,Sports,442.0,596.96,27,704,Holiday,2000,627.0
1160,Beauty,39.73,58.93,361,649,Festive,268,59.26
1255,Electronics,412.24,558.57,988,167,Normal,4637,504.33
1322,Beauty,290.57,313.18,566,573,Normal,1998,310.33
1127,Home,239.8,289.39,582,414,Holiday,3127,334.11
1017,Electronics,118.78,176.91,915,217,Holiday,522,194.76
1792,Toys,92.8,103.59,420,50,Holiday,2287,129.55
1734,Sports,185.93,225.79,531,602,Normal,3632,213.47
1565,Toys,90.55,129.97,31,608,Normal,2190,107.84
1569,Sports,127.41,195.1,206,277,Normal,4495,163.99
1322,Toys,493.77,622.62,654,982,Festive,3221,640.43
1871,Sports,423.89,493.81,307,806,Holiday,529,566.93
1685,Sports,30.22,47.57,639,36,Normal,1745,51.5
1791,Electronics,166.15,210.68,876,120,Holiday,1335,246.87
1625,Home,90.97,138.12,189,327,Holiday,1582,139.43
1287,Electronics,98.89,104.12,362,870,Normal,3742,104.4
1942,Sports,89.86,112.51,284,576,Festive,811,117.46
1853,Home,287.29,354.42,520,836,Holiday,2478,398.9
1662,Clothing,95.85,148.44,394,261,Normal,1412,128.72
1961,Clothing,498.12,726.9,543,401,Holiday,536,745.9
1638,Toys,103.33,122.3,642,149,Normal,3368,124.91
1154,Electronics,436.13,658.6,793,782,Festive,3392,624.73
1489,Sports,397.56,475.12,624,612,Normal,3203,445.76
1385,Toys,479.8,561.86,61,925,Festive,1766,589.4
1985,Clothing,470.47,551.41,756,684,Normal,3968,522.64
1784,Clothing,264.32,419.61,814,198,Festive,2554,396.9
1103,Beauty,497.19,632.83,118,723,Normal,2805,563.76
1928,Beauty,454.69,499.6,823,680,Holiday,2450,603.88
1392,Toys,245.53,325.04,876,697,Holiday,1851,360.7
1810,Toys,241.82,302.75,205,30,Normal,2540,276.24
1245,Home,366.85,542.18,533,511,Normal,3599,462.62
1175,Home,257.11,380.68,122,789,Festive,1701,355.96
1038,Sports,451.2,644.84,809,435,Festive,776,629.71
1476,Clothing,62.65,67.18,261,43,Holiday,2175,85.58
1681,Electronics,475.8,732.27,917,680,Normal,1172,618.98
1758,Electronics,492.26,746.41,672,976,Holiday,4799,750.96
1537,Beauty,496.04,703.22,279,883,Normal,3980,600.8
1866,Home,342.35,403.8,100,539,Holiday,1234,457.97
1817,Sports,21.12,31.22,483,859,Normal,1287,31.53
1920,Beauty,399.33,518.34,455,633,Normal,2223,464.77
1407,Beauty,381.65,586.94,430,573,Normal,4379,490.03
1524,Sports,86.92,100.42,460,526,Holiday,516,121.97
1827,Sports,149.28,195.62,637,846,Normal,1479,180.96
1505,Toys,109.51,125.65,114,36,Holiday,4726,147.06
1902,Clothing,460.5,662.25,706,684,Normal,3685,572.08
1824,Sports,179.94,277.96,639,107,Holiday,2242,286.18
1035,Sports,473.76,652.48,37,723,Festive,1917,631.31
1684,Beauty,190.04,299.33,130,512,Festive,476,273.23
1019,Beauty,191.03,286.44,21,704,Normal,4213,235.64
1320,Electronics,171.94,221.92,705,382,Holiday,3802,252.1
1775,Toys,420.19,672.18,497,173,Holiday,4703,660.31
1511,Electronics,112.34,162.24,164,724,Holiday,2635,165.04
1399,Electronics,348.05,404.31,304,557,Holiday,3844,466.49
1653,Sports,48.58,77.65,885,619,Festive,133,85.01
1971,Clothing,498.42,640.27,199,126,Normal,2557,572.7
1882,Beauty,247.06,331.49,180,740,Holiday,4932,350.94
1470,Home,71.17,99.49,602,125,Festive,339,107.42
1142,Clothing,234.1,285.33,601,315,Holiday,1585,328.68
1091,Toys,48.85,57.81,759,555,Normal,3908,65.73
1353,Home,344.56,417.89,708,202,Normal,4330,394.38
1833,Toys,250.87,279.29,792,890,Festive,3454,314.1
1799,Sports,70.99,107.05,765,603,Festive,638,111.95
1726,Toys,308.94,338.94,939,805,Festive,2307,385.04
1958,Home,152.17,218.97,424,947,Normal,4687,189.31
1853,Toys,471.66,619.51,64,68,Normal,1009,546.52
1050,Toys,331.15,384.94,399,267,Holiday,2292,447.48
1664,Electronics,208.69,259.62,835,332,Holiday,1458,301.37
1697,Toys,78.2,98.88,518,909,Holiday,1508,113.9
1574,Beauty,352.65,514.54,404,921,Festive,2831,489.97
1189,Clothing,241.64,298.1,496,478,Holiday,3883,337.81
1124,Electronics,377.04,413.32,61,591,Festive,1020,450.0
1149,Beauty,327.91,398.91,837,507,Festive,2131,426.8
1313,Toys,314.94,359.98,616,203,Festive,3118,396.01
1569,Electronics,369.87,535.66,179,435,Festive,4773,509.65
1341,Clothing,184.22,236.38,470,813,Normal,1430,215.64
1304,Sports,484.01,565.89,223,693,Normal,4685,525.95
1691,Home,468.75,696.31,348,189,Holiday,3430,705.73
1681,Sports,361.5,526.05,582,581,Holiday,2156,542.88
1837,Toys,68.65,104.4,385,768,Normal,3436,90.38
1782,Toys,408.73,474.9,288,270,Holiday,3313,548.41
1053,Home,168.59,220.86,405,937,Normal,4393,198.14
1443,Home,75.97,86.71,720,907,Festive,2557,102.6
1612,Toys,339.12,391.42,831,610,Holiday,3449,463.62
1992,Clothing,389.08,568.79,926,176,Festive,1442,554.94
1263,Clothing,431.1,568.26,598,613,Festive,4716,573.24
1052,Sports,68.68,87.47,900,325,Normal,1560,94.45
1571,Beauty,110.87,163.7,47,237,Normal,2748,137.04
1619,Beauty,451.86,508.67,789,981,Holiday,4174,604.1
1004,Sports,118.63,182.61,161,204,Festive,2508,170.61
1102,Home,300.02,402.38,962,63,Normal,464,370.12
1195,Clothing,101.23,113.54,898,351,Festive,4072,138.77
1773,Sports,76.33,92.1,356,7,Festive,1554,102.75
1876,Beauty,127.75,200.69,587,492,Festive,3772,192.66
1991,Home,121.84,188.61,776,645,Festive,1403,185.8
1883,Beauty,105.87,133.45,334,784,Normal,4613,122.42
1349,Home,57.59,68.56,787,892,Holiday,4621,88.75
1046,Beauty,44.98,64.05,51,103,Holiday,2532,66.26
1866,Toys,165.05,189.15,752,103,Festive,2087,216.38
1822,Electronics,169.87,214.51,940,510,Festive,751,233.92
1935,Home,392.18,584.76,578,51,Normal,2288,499.78
1819,Home,417.12,468.12,12,923,Holiday,2240,542.52
1655,Home,83.66,92.77,314,47,Holiday,1203,115.18
1268,Electronics,398.39,520.71,745,951,Normal,324,469.7
1369,Electronics,141.17,214.22,270,21,Festive,4472,204.17
1635,Beauty,254.03,350.61,363,989,Normal,2164,304.64
1105,Clothing,52.11,67.48,788,572,Holiday,745,85.72
1669,Toys,205.16,294.07,423,724,Normal,3379,254.46
1658,Beauty,35.95,49.98,962,140,Normal,1076,61.5
1656,Home,13.33,17.92,94,345,Normal,716,15.78
1119,Home,466.83,528.74,718,960,Festive,4173,577.37
1830,Toys,401.3,441.75,264,931,Festive,1298,482.34
1786,Beauty,114.27,131.37,25,213,Holiday,888,150.82
1603,Sports,149.11,217.78,73,136,Normal,1317,184.22
1057,Clothing,72.87,113.53,515,795,Festive,4785,110.46
1950,Electronics,83.83,131.14,179,911,Festive,4602,119.08
1345,Clothing,295.3,443.23,762,797,Normal,512,380.52
1740,Sports,292.39,363.63,326,966,Festive,4407,373.56
1473,Beauty,286.24,433.12,947,688,Festive,4992,418.12
1116,Beauty,28.08,30.33,36,254,Festive,4597,32.87
1829,Home,345.94,486.22,162,513,Festive,1444,468.65
1790,Toys,22.6,31.42,174,207,Normal,1284,29.46
1126,Beauty,495.36,779.11,16,646,Holiday,455,758.17
1392,Sports,417.07,615.04,796,306,Normal,793,530.44
1907,Beauty,463.05,716.93,276,752,Normal,2473,591.75
1640,Beauty,400.03,616.77,971,997,Festive,4939,582.84
1057,Sports,165.98,253.85,530,974,Festive,4770,240.54
1633,Electronics,105.98,142.59,291,496,Festive,4760,143.52
1512,Clothing,251.08,334.3,232,385,Normal,785,295.4
1750,Beauty,399.79,581.7,931,251,Normal,985,508.11
1801,Clothing,267.68,357.41,71,410,Holiday,445,378.84
1095,Clothing,157.1,236.74,799,359,Holiday,2252,250.38
1637,Home,138.03,161.48,976,601,Holiday,2576,200.78
1117,Electronics,247.6,362.33,792,285,Festive,1378,356.52
1559,Clothing,205.48,269.48,1,201,Normal,3353,236.5
1600,Home,316.67,420.67,992,849,Normal,3548,384.26
1487,Sports,16.24,24.18,798,681,Festive,207,35.2
1236,Sports,319.87,337.72,529,505,Normal,2637,336.85
1884,Sports,242.81,364.28,704,486,Normal,4879,315.19
1896,Toys,402.18,450.66,197,376,Holiday,390,529.03
1271,Toys,150.67,178.72,884,759,Holiday,4047,216.25
1188,Sports,394.51,493.09,695,345,Festive,4319,515.15
1998,Sports,478.57,619.4,536,217,Festive,1991,630.41
1703,Home,232.37,311.42,304,398,Holiday,4448,334.08
1446,Electronics,189.0,231.94,978,781,Festive,2501,254.48
1580,Electronics,429.23,616.17,853,508,Holiday,4931,644.53
1789,Home,125.43,153.39,494,455,Holiday,346,178.37
1860,Home,369.05,479.79,323,386,Festive,2222,484.31
1246,Toys,290.61,414.69,582,206,Normal,1658,363.26
1962,Beauty,221.36,311.16,750,765,Normal,4207,277.44
1075,Clothing,104.15,133.88,911,381,Holiday,2866,161.37
1153,Toys,16.53,24.1,990,606,Festive,271,39.56
1655,Toys,273.8,426.42,113,27,Festive,3158,393.3
1434,Sports,38.38,60.34,653,985,Holiday,4218,67.09
1996,Toys,62.2,99.17,929,561,Holiday,2536,112.01
1085,Toys,306.16,448.63,268,975,Normal,3669,377.88
1696,Clothing,127.93,157.82,281,309,Holiday,3754,178.93
1284,Beauty,347.72,444.76,689,969,Festive,4127,457.33
1973,Electronics,82.55,115.99,628,580,Holiday,1784,129.57
1219,Sports,44.51,67.78,193,118,Holiday,2455,70.54
1068,Toys,266.75,306.72,673,234,Holiday,2837,365.71
1046,Toys,126.88,136.97,474,111,Normal,298,140.85
1093,Electronics,219.27,249.12,311,970,Normal,4186,235.56
1749,Home,63.5,76.35,996,565,Normal,4113,87.02
1957,Clothing,153.42,221.89,35,147,Holiday,2211,225.97
1452,Electronics,39.02,57.02,774,452,Holiday,3084,71.0
1203,Beauty,407.26,433.08,670,519,Normal,1851,430.97
1911,Electronics,12.13,18.92,943,519,Holiday,4688,34.82
1217,Sports,480.19,607.35,140,644,Normal,4012,543.35
1473,Sports,143.41,209.68,770,578,Holiday,343,224.91
1431,Clothing,48.19,72.17,188,482,Festive,1224,68.76
1340,Home,429.05,639.8,976,772,Holiday,3344,657.35
1550,Toys,337.51,430.8,976,346,Normal,4735,401.94
1611,Sports,427.87,550.13,616,844,Holiday,4390,604.07
1288,Beauty,277.64,315.88,646,657,Festive,886,348.04
1253,Clothing,136.28,193.61,964,702,Festive,3560,201.16
1733,Sports,58.29,78.14,757,269,Festive,4481,90.75
1356,Beauty,278.06,420.46,754,653,Festive,3363,402.78
1022,Toys,327.21,509.52,423,332,Festive,1230,474.25
1761,Electronics,228.94,332.13,742,369,Festive,835,327.87
1521,Toys,172.87,260.63,358,897,Holiday,286,262.64
1757,Beauty,425.89,615.32,803,475,Normal,2910,534.29
1836,Toys,323.61,353.8,610,842,Festive,3101,395.24
1099,Clothing,84.23,128.33,633,752,Festive,2726,127.81
1801,Sports,459.61,538.39,269,31,Festive,3690,573.17
1179,Home,93.73,107.82,618,676,Normal,4211,109.76
1222,Home,447.17,599.84,684,345,Festive,658,602.54
1905,Beauty,30.54,39.93,350,260,Holiday,1663,48.57
1761,Beauty,485.72,649.76,496,6,Festive,2343,650.49
1658,Beauty,255.39,388.13,20,271,Holiday,1807,384.65
1441,Sports,70.33,86.54,525,228,Holiday,4183,105.38
1607,Home,63.02,76.66,911,685,Festive,2894,94.09
1768,Home,214.78,316.33,434,459,Normal,4476,271.94
1324,Clothing,217.5,260.42,7,773,Festive,4868,267.86
1515,Clothing,294.67,332.57,372,136,Holiday,4855,394.05
1015,Electronics,185.05,272.81,52,598,Festive,4882,254.74
1791,Sports,259.51,360.69,908,861,Holiday,3231,388.83
1335,Beauty,306.06,484.42,904,673,Normal,4150,409.96
1758,Clothing,432.39,684.62,768,406,Normal,2091,571.84
1257,Electronics,479.85,547.76,408,660,Festive,1892,590.64
1496,Electronics,442.76,486.74,18,449,Festive,2577,529.28
1987,Home,50.08,62.28,851,69,Normal,2711,72.86
1895,Sports,157.68,216.72,381,229,Holiday,221,233.1
1159,Sports,73.58,108.96,709,191,Festive,3970,115.53
1474,Toys,299.15,420.84,373,254,Normal,2565,366.18
1851,Beauty,361.13,405.26,616,747,Normal,1542,391.78
1663,Sports,358.27,524.42,286,784,Festive,3059,496.89
1907,Toys,233.06,294.33,360,307,Normal,3777,269.36
1689,Beauty,307.8,335.73,332,586,Holiday,2879,402.42
1674,Sports,147.25,209.56,672,52,Normal,2889,191.58
1379,Home,340.05,394.89,857,719,Holiday,3479,466.03
1544,Toys,85.91,105.96,439,133,Festive,787,116.94
1928,Electronics,59.94,93.85,887,466,Festive,3145,101.3
1956,Sports,193.02,218.07,364,395,Festive,746,239.8
1690,Sports,393.89,444.1,633,742,Holiday,4526,526.42
1426,Home,138.82,179.74,532,837,Holiday,4649,200.44
1612,Clothing,107.37,128.72,614,284,Festive,2104,145.01
1267,Beauty,453.79,645.0,186,756,Normal,1034,549.34
1834,Clothing,288.89,387.34,725,107,Normal,381,352.08
1576,Electronics,105.77,166.94,592,112,Festive,1961,163.5
1416,Clothing,101.6,142.71,868,398,Holiday,3659,162.93
1167,Electronics,67.75,98.69,818,112,Holiday,1370,115.96
1841,Beauty,70.69,81.34,107,422,Holiday,4766,93.72
1042,Home,403.37,497.65,689,218,Festive,1217,523.71
1555,Electronics,403.5,445.01,720,747,Holiday,338,535.79
1284,Beauty,477.28,536.87,549,973,Holiday,2461,632.51
1396,Toys,155.73,164.15,60,511,Festive,2205,181.94
1011,Home,290.9,311.93,888,927,Festive,4108,358.17
1606,Clothing,273.2,349.3,624,746,Festive,146,360.98
1301,Clothing,60.05,73.38,949,72,Normal,458,85.34
1897,Electronics,266.93,301.36,358,794,Normal,3241,287.33
1252,Sports,113.85,152.6,422,615,Festive,3137,155.67
1498,Toys,129.3,179.99,526,280,Festive,2584,183.16
1753,Sports,412.34,599.7,572,976,Normal,3964,512.58
1034,Toys,156.22,228.21,130,319,Festive,3645,216.65
1726,Home,391.92,505.76,657,209,Normal,3752,460.94
1848,Clothing,40.97,50.67,216,78,Holiday,1184,59.99
1089,Beauty,275.3,394.8,143,284,Holiday,2503,405.32
1775,Toys,326.71,503.55,793,383,Holiday,2264,510.75
1604,Home,395.97,571.51,87,109,Normal,3402,484.94
1921,Electronics,384.61,609.08,515,139,Holiday,1479,602.6
1969,Toys,137.37,166.85,240,51,Festive,4879,177.26
1601,Electronics,326.3,462.82,898,737,Holiday,966,490.41
1417,Home,98.46,145.02,344,960,Festive,2754,138.59
1114,Beauty,88.21,106.5,868,812,Festive,1820,123.89
1616,Clothing,105.41,114.97,8,225,Holiday,1640,135.58
1902,Clothing,111.61,167.05,448,747,Festive,4957,161.3
1195,Beauty,85.21,118.3,261,18,Holiday,2669,128.19
1825,Clothing,172.42,241.51,300,500,Festive,3036,236.33
1500,Toys,359.09,463.09,303,142,Festive,3731,470.3
1625,Sports,394.74,537.96,653,950,Holiday,1582,573.34
1492,Sports,179.66,228.98,741,811,Festive,175,242.03
1074,Beauty,366.34,392.29,463,717,Festive,1901,439.94
1412,Sports,387.71,611.37,758,270,Normal,128,513.35
1375,Toys,199.68,252.05,386,983,Normal,2511,228.67
1419,Home,497.47,632.72,514,530,Holiday,867,697.09
1728,Clothing,280.76,303.36,74,847,Holiday,2333,359.5
1276,Toys,353.53,480.2,885,87,Festive,2247,487.16
1760,Home,59.28,78.69,717,234,Normal,3965,82.16
1675,Beauty,286.51,412.65,507,343,Normal,4824,358.0
1393,Toys,369.07,431.56,757,661,Festive,355,467.51
1868,Toys,270.56,325.29,570,662,Holiday,3184,373.66
1456,Sports,425.73,486.34,768,861,Normal,1013,467.09
1919,Home,46.21,61.45,808,233,Holiday,2535,80.38
1191,Home,444.76,522.04,513,172,Holiday,3420,603.99
1738,Electronics,387.59,541.09,80,547,Holiday,1829,560.1
1688,Home,11.74,14.61,458,591,Holiday,4286,22.32
1098,Sports,50.16,58.17,258,11,Holiday,1609,71.81
1547,Clothing,61.74,75.84,595,149,Holiday,3686,95.38
1977,Clothing,210.88,269.14,170,17,Festive,2913,274.96
1998,Clothing,77.1,115.34,538,208,Normal,3986,105.94
1095,Sports,29.97,39.64,601,247,Holiday,4676,53.08
1663,Clothing,413.69,521.84,702,332,Holiday,4649,583.57
1662,Toys,115.3,166.03,706,580,Normal,742,151.88
1189,Toys,305.78,434.98,404,603,Normal,1139,375.44
1735,Clothing,298.62,412.4,333,874,Holiday,2555,432.46
1036,Beauty,403.59,556.44,293,310,Normal,2486,484.32
1779,Beauty,275.15,381.46,781,428,Normal,3391,341.78
1368,Electronics,486.4,665.67,554,91,Holiday,2024,708.26
1694,Toys,270.01,288.8,561,132,Normal,2277,289.96
1524,Electronics,340.07,410.24,917,413,Festive,4546,442.44
1278,Home,454.11,609.93,7,542,Holiday,522,642.98
1216,Home,362.88,557.0,282,547,Festive,390,517.28
1866,Toys,367.38,390.56,236,284,Festive,2924,437.38
1872,Toys,38.41,58.7,807,989,Normal,2415,59.75
1797,Home,51.32,68.81,740,181,Normal,4840,73.96
1272,Electronics,144.57,207.21,654,901,Normal,2498,184.46
1880,Clothing,285.77,395.71,875,259,Festive,1166,399.81
1061,Home,443.38,589.46,186,876,Holiday,1463,626.61
1595,Clothing,52.93,57.43,12,219,Festive,2904,62.26
1879,Clothing,79.61,96.51,97,416,Festive,1389,99.86
1728,Electronics,269.12,381.3,564,809,Festive,3593,372.81
1341,Beauty,77.66,105.69,813,965,Normal,2017,103.11
1396,Toys,239.7,320.19,845,766,Normal,1875,293.02
1698,Beauty,452.65,523.87,25,77,Festive,1833,556.27
1018,Sports,375.95,496.66,834,506,Festive,792,506.85
1176,Beauty,375.85,396.51,58,207,Normal,3926,386.3
1611,Home,214.41,225.41,798,480,Festive,2677,265.63
1395,Electronics,340.63,392.72,560,97,Festive,3757,428.48
1444,Clothing,371.06,528.36,699,779,Festive,1442,515.45
1232,Electronics,19.9,29.87,46,914,Festive,4164,24.22
1914,Toys,409.04,638.87,730,838,Festive,4507,595.72
1075,Sports,447.07,499.03,767,368,Festive,3077,553.61
1264,Sports,69.41,80.03,421,4,Normal,4847,83.12
1454,Sports,422.05,602.62,862,867,Holiday,1554,630.75
1795,Clothing,185.54,282.12,259,971,Normal,1796,234.16
1717,Sports,165.84,209.65,78,927,Holiday,1028,226.13
1734,Toys,306.45,392.65,706,936,Holiday,4924,435.6
1383,Sports,407.97,616.34,838,653,Festive,2991,586.85
1563,Sports,204.44,249.52,558,836,Festive,1244,264.63
1850,Toys,320.15,500.06,735,88,Festive,794,472.39
1505,Toys,416.05,628.44,120,302,Normal,3489,523.14
1366,Clothing,394.16,555.33,922,543,Holiday,3779,589.01
1143,Sports,145.36,195.63,817,657,Normal,3941,183.55
1884,Home,355.95,452.2,856,844,Normal,4763,416.98
1068,Electronics,322.4,368.11,887,729,Festive,1046,407.71
1098,Sports,348.5,491.58,264,943,Normal,137,420.6
1395,Sports,217.95,313.1,858,349,Normal,3063,280.94
1024,Electronics,19.97,28.32,653,592,Holiday,4147,39.24
1947,Sports,177.05,224.7,215,127,Holiday,2709,248.8
1890,Toys,371.48,582.78,431,514,Holiday,4960,576.05
1468,Sports,389.56,422.78,89,301,Holiday,3932,503.83
1483,Home,436.3,685.32,705,850,Normal,1469,570.66
1564,Toys,123.12,161.11,233,938,Normal,63,142.08
1150,Beauty,329.18,509.99,997,151,Holiday,1931,521.07
1143,Clothing,108.6,169.44,82,897,Normal,1498,136.17
1568,Clothing,93.55,103.97,81,811,Festive,2465,110.36
1038,Electronics,353.28,506.21,823,375,Normal,3476,444.33
1108,Home,95.17,114.45,758,652,Holiday,4709,140.5
1692,Clothing,25.81,36.54,149,106,Normal,4197,33.62
1041,Electronics,307.07,352.73,946,840,Festive,222,390.68
1185,Electronics,26.77,34.18,576,602,Holiday,642,45.68
1934,Electronics,272.98,300.05,360,357,Normal,949,291.93
1397,Clothing,404.38,431.04,140,940,Holiday,2022,516.9
1222,Beauty,31.62,43.06,896,844,Holiday,2237,58.94
1633,Electronics,338.31,485.69,616,785,Normal,596,420.4
1132,Sports,45.68,61.78,805,69,Holiday,168,80.9
1162,Beauty,315.14,451.29,624,843,Festive,1001,438.75
1214,Beauty,436.8,526.26,924,180,Holiday,1190,608.31
1732,Sports,220.44,277.9,923,464,Festive,3748,298.38
1234,Clothing,195.2,288.91,979,829,Normal,4969,257.49
1842,Clothing,413.03,611.43,436,799,Festive,4231,578.91
1657,Home,317.51,464.23,285,603,Festive,3025,441.18
1750,Clothing,230.52,313.87,83,522,Festive,4147,305.82
1587,Home,318.22,343.2,505,335,Normal,1359,339.14
1008,Electronics,157.59,204.33,939,899,Festive,4990,218.88
1073,Clothing,456.92,510.78,118,13,Holiday,1427,600.37
1953,Clothing,13.14,14.53,56,817,Festive,716,12.84
1491,Sports,141.53,163.06,526,327,Festive,2748,182.41
1912,Electronics,420.78,468.58,359,973,Festive,1815,510.11
1252,Toys,107.48,122.86,444,926,Holiday,2002,146.29
1229,Toys,125.07,138.07,356,480,Normal,4156,136.29
1518,Home,285.23,442.37,793,474,Festive,2577,420.07
1173,Electronics,341.28,440.02,829,765,Festive,733,454.6
1652,Toys,30.5,48.56,560,984,Festive,1831,50.38
1167,Beauty,415.86,605.39,824,353,Festive,2535,587.72
1169,Sports,288.48,406.92,123,381,Holiday,2875,420.38
1392,Beauty,33.37,50.94,518,169,Holiday,1027,60.01
1945,Toys,274.11,418.58,16,168,Holiday,4486,414.35
1794,Home,90.27,101.93,559,388,Festive,134,118.88
